NE ID;END ID;TIPO TOP
REG. SUL.8-OMS3255;0; NÃO TOP
BATM01(SP5207)(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPCO06(SP0406)/SMCON03(MIGRADO-FTTS)-AM-1;0; NÃO TOP
GM.PABX-AM-1;0; NÃO TOP
AVON INTERLAGOS-AMS;0; NÃO TOP
EDS ANCHIETA_3-OMS-UC;0; NÃO TOP
SPCM06 - SMSAM27(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
COMGAS OLIMPIADAS-AMU;0; NÃO TOP
SCA-ADM-16;0; NÃO TOP
SPSA02_SMIPI18(MIGRADO-FTTS)-AM-1 DOUBLE E1;0; NÃO TOP
CATHO RIO NEGRO-AMS;0; NÃO TOP
TOTVS_ANGELICA-AMS DOUBLE E1;0; NÃO TOP
ASSOCIL-MSH-11CPBR;0; NÃO TOP
WPT3995-6325;0; NÃO TOP
SUL AMERICA-AM-1 DOUBLE E3;0; NÃO TOP
OCO4522-6325;0; NÃO TOP
MSC LAP_2 (DESATIVADO)-ADM-16;0; NÃO TOP
SPVS03(SP1923)(MIGRADO-FTTS)-AMS;0; NÃO TOP
HTC_2 (DESATIVADO)-ADM-16;0; NÃO TOP
WTA4132-6325;0; NÃO TOP
ETD HIPO.1-OMS-EX;0; NÃO TOP
SPTT09-AMS;0; NÃO TOP
JAB 119-AM-1;0; NÃO TOP
UNIBANCO RIO NEGRO-AMS DOUBLE E3;0; NÃO TOP
SPJG01(MIGRADO-FTTS)-AMS;0; NÃO TOP
AVAYA-AMS DOUBLE E3;0; NÃO TOP
EBT MOR.5-OMS-EX;0; NÃO TOP
CAPELA_1 (DESINSTALADO)-SMA-1/4 C;0; NÃO TOP
SPVF04(SP3344)(MIGRADO-FTTS)-AMS;0; NÃO TOP
SPVA01(MIGRADO-FTTS)-6325;0; NÃO TOP
RADIO E TV RECORD-AMS DOUBLE E3;0; NÃO TOP
SPFO04 - SMPIR33(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
GVT_5-AMU;0; NÃO TOP
ADEDO.1-OMS-UC;0; NÃO TOP
SPBE04(MIGRADO-FTTS)-AMS;0; NÃO TOP
WVM4210-6325;0; NÃO TOP
SERPRO-ADM-U;0; NÃO TOP
TELEPERF.2-MSH-11C;0; NÃO TOP
ETD LIMAO-SMA-1/4 C;0; NÃO TOP
SONDA ANDROMEDA (DESINSTALADO)-AMS;0; NÃO TOP
SILVESTRE_1-SMA 1K-CP;0; NÃO TOP
SPCS01(SP2821)(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPSE03(SP0103)/SMSEE02(MIGRADO-FTTS)-AM-1;0; NÃO TOP
EBT MOR.3-MSH-41C;0; NÃO TOP
OSVQ01(SP5007)-AM-1;0; NÃO TOP
ETD THOMAS EDSON_5-OMS1664;0; NÃO TOP
T-SYSTEMS OLIMPIADAS-AMU;0; NÃO TOP
PAR 102-AM-1 DOUBLE E1;0; NÃO TOP
SPSG01(MIGRADO-FTTS)-AMS;0; NÃO TOP
SONDA ALAMEDA EUROPA-AMS;0; NÃO TOP
BACT02_SMCIV11(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPJP22_SP1122-AMS;0; NÃO TOP
SPJQ02_SMCBE14 (MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPLB06_SMSEE13 (MIGRADO-FTTS)-AM-1;0; NÃO TOP
ETD TAMBORE_1-ADM-U;0; NÃO TOP
SPSA07(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPLB03_SMSEE18(MIGRADO-FTTS)-AM-1;0; NÃO TOP
H.A EINS.1-MSH-11C;0; NÃO TOP
LCR-AMS;0; NÃO TOP
BAAI01_SP5205(MIGRADO-FTTS)-6325;0; NÃO TOP
WVM4207-6325;0; NÃO TOP
CEF GUIDO CALOI-AMS DOUBLE E3;0; NÃO TOP
WSC4040-6325;0; NÃO TOP
AT.LIB.B.1-MSH-11C;0; NÃO TOP
LABOR_1-AM-1;0; NÃO TOP
JAB 118-AM-1;0; NÃO TOP
SPLP02(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
SPEM04(MIGRADO-FTTS)-6325;0; NÃO TOP
LIFE EMPRESARIAL(DESINSTALADO)-AMS;0; NÃO TOP
P. PRETA.3-OMS-EX;0; NÃO TOP
WLB3883-6325;0; NÃO TOP
O ESTADO SP-AM-1;0; NÃO TOP
ITM EXPO.1-MSH-11C;0; NÃO TOP
SPJQ04(MIGRADO-FTTS)-AMS;0; NÃO TOP
PANALPINA SANTA CATARINA-AM-1;0; NÃO TOP
JAB 111 (EQUIP.RETIRADO)-AM-1;0; NÃO TOP
SPST03_1(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
KONECTA ANGELICA-AM-1;0; NÃO TOP
SPMM07_SP1407(MIGRADO-FTTS)-6325;0; NÃO TOP
SPCM01_SMSAM52(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SBO4614-6325;0; NÃO TOP
PONTE PRETA_1-SMA-1/4 C;0; NÃO TOP
SPRE06_SMSEE20(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPMM06_SMVMN29(MIGRADO-FTTS)-AM-1;0; NÃO TOP
CRVM01(MIGRADO-FTTS)-AM-1;0; NÃO TOP
ANA CINTRA_3-OMS-EX;0; NÃO TOP
SPVS05(SP1925)(MIGRADO-FTTS)-AMS;0; NÃO TOP
BSCSM06_1-AM-1;0; NÃO TOP
ETD BELEM-AMU;0; NÃO TOP
SPCY04(SP0624)(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPSB02-AMS;0; NÃO TOP
ARD-AMS DOUBLE E3;0; NÃO TOP
ASTRA ZENECA-AMS DOUBLE E3;0; NÃO TOP
VILA MARIA_1-SMA-1/4;0; NÃO TOP
SLSPBT09;SPSPO_2884;NÃO TOP
SI9180;SPCAS_0289;NÃO TOP
SI9201;SPCAS_0296;NÃO TOP
SI2649;SPPBA_0024; NÃO TOP
SI9472;SPPAA_0039;NÃO TOP
18NLACRD02;SPASI_0005; NÃO TOP
SI7160;SPBRS_0032;NÃO TOP
18NLACEU01;SPASI_0004; NÃO TOP
18NLBERD02;SPBFE_0003; NÃO TOP
18NLKMRD01;SPCDM_0002; NÃO TOP
18NLKDCT01;SPCOW_0001; NÃO TOP
18NLGPCT02;SPIPV_0002; NÃO TOP
18NLLADO01;SPLJP_0001; NÃO TOP
18NLSYCT01;SPSSI_0001; NÃO TOP
SLSPCM24;SPSPO_4345; NÃO TOP
SI3226;SPINE_0017;NÃO TOP
18NLGSRD02;SPABB_0003; NÃO TOP
SI2126;SPCGT_0036;NÃO TOP
18NLKORD01;SPCLN_0002; NÃO TOP
18NLKCCT01;SPMKC_0001; NÃO TOP
MWE-SP-KECT01-N1;SPMOL_0001; NÃO TOP
MWE-SP-MOLMW01-N1;0; NÃO TOP
MWE-SP-UPRD02-N1.1;0; NÃO TOP
RMCOSPO101;0; NÃO TOP
MWE-SP-BURD04-N1.1;SPBTU_0004; NÃO TOP
MWE-SP-MOLMW01-N1.1;0; NÃO TOP
18NLOTRD03;SPBRT_0004; NÃO TOP
18NLMTRD01;SPMOM_0001; NÃO TOP
18NLRRCT01;SPRDP_0001; NÃO TOP
18NLTURD01;SPTUP_0003; NÃO TOP
MWE-SP-ZNCT01-N1;SPPRTN0001; NÃO TOP
18NLUYCT01;SPGCI_0001; NÃO TOP
18NLRLCT01;SPIPS_0002; NÃO TOP
18NLEHCT01;SPPGL_0001; NÃO TOP
18NLTDCT01;SPTPB_0001; NÃO TOP
18NLEACT01;SPEHP_0001; NÃO TOP
SPSM57;SPSPO_0573; NÃO TOP
18NLWGCT01;SPGBE_0001; NÃO TOP
SLSPJS33;SPSPO_4334; NÃO TOP
SLSPIG03;SPSPO_3966; NÃO TOP
SLSPSC20;SPSPO_2886;NÃO TOP
18NLJRCT01;SPJIU_0001; NÃO TOP
SLSPCA04;SPSPO_3960; NÃO TOP
SLSPTT28;SPSPO_3762;NÃO TOP
18NLMOMM01;SPMGG_0003; NÃO TOP
SLSPSD29;SPSPO_2893; NÃO TOP
SLSPBS07;SPSPO_3743;NÃO TOP
SLSPVS10;SPSPO_3376; NÃO TOP
SLSPIA15;SPSPO_3941; NÃO TOP
SLSPPS16;SPSPO_3929; NÃO TOP
MWE-SP-UPRD02-N4-HW;SPTPL_0002; NÃO TOP
MWE-SP-VMCT01-N4-HW;SPNAI_0001; NÃO TOP
SONDA DOM AGUIRRE-AMS DOUBLE E3;0; NÃO TOP
WBS3611-6325;0; NÃO TOP
SPPT04_SMPIR12(MIGRADO-FTTS)-AMS;0; NÃO TOP
TIC.1-MSH-41C;0; NÃO TOP
TELEPERFORMANCE CRM-AMS;0; NÃO TOP
WPT3997-6325;0; NÃO TOP
LAP 116-AM-1;0; NÃO TOP
GOLDMAN SACHS_2-AMS DOUBLE E3;0; NÃO TOP
ORBITALL.1-MSH-11C;0; NÃO TOP
SPCB08_SMCBE23 (MIGRADO-FTTS)-AM-1;0; NÃO TOP
OCO4534-6325;0; NÃO TOP
SCSA01_SP8207(MIGRADO-FTTS)-AMS;0; NÃO TOP
SPSL06(SP3426)(MIGRADO-FTTS)-AMS;0; NÃO TOP
SPPZ17_SP1336(MIGRADO-FTTS)-6325;0; NÃO TOP
WMR3932-6325;0; NÃO TOP
18NLRTJC02;SPRPO_0013; NÃO TOP
SLSPIB64;SPSPO_4031; NÃO TOP
18NLPICT01;SPPNM_0001; NÃO TOP
MWE-SP-CYRD06-N1.2;SPCAJT0003; NÃO TOP
MWE-SP-MXCT01-N1.2;SPMDU_0001; NÃO TOP
MWE-SP-QPCT01-N2.1;SPCVP_0001; NÃO TOP
MWE-SP-CKRD01-N2;SPCQR_0001; NÃO TOP
18NLOGCT01;SPRIGA0001; NÃO TOP
18NLKMCT01;SPCDM_0001; NÃO TOP
18NLGBCT01;SPGIB_0001; NÃO TOP
MWE-SP-CYRD04-N2;SPCAJT0002; NÃO TOP
MWE-SP-GSCT01-N2;SPABB_0001; NÃO TOP
MWE-SP-OECT01-N2;SPBBO_0001; NÃO TOP
MWE-SP-RBCT01-N3;SPPBE_0001; NÃO TOP
18NLGSCT01;SPABB_0001; NÃO TOP
MWE-SP-QPCT01-N2;SPCVP_0001; NÃO TOP
MWE-SP-EACT01-N1.2;SPEHP_0001; NÃO TOP
MWE-SP-NHCT02-N1.2;SPNHT_0002; NÃO TOP
MWE-SP-ACEU01-N1.2;SPASI_0004; NÃO TOP
18NLNGRD03;SPCMAL0001; NÃO TOP
MWE-SP-CKCT02-N1.2;SPCQR_0003; NÃO TOP
MWE-SP-DSCT01-N1.1;SPPDE_0001; NÃO TOP
MWE-SP-TWCT01-N3;SPTUM_0001; NÃO TOP
SI3218;SPBERT0022; NÃO TOP
SI3219;SPBERT0024;NÃO TOP
SI9298;SPIDU_0019;NÃO TOP
SI9465;SPLRA_0041;NÃO TOP
MWE-SP-RBCT01-N2;SPPBE_0001; NÃO TOP
18NLRLRD01;SPIPS_0001; NÃO TOP
18NLUOCT01;SPMGD_0001; NÃO TOP
18NLUQCT01;SPMIG_0001; NÃO TOP
18NLYUCT01;SPPIJ_0001; NÃO TOP
18NLXSCT02;SPSIK_0001; NÃO TOP
MWE-SP-EQCT01-N4;SPECP_0001; NÃO TOP
MWE-SP-TOPMW01-N2;SPTOP_0003; NÃO TOP
MWE-SP-TOPMW01-N3;SPTOP_0003; NÃO TOP
18NLUZCT01;SPBZL_0001; NÃO TOP
18NLFICT01;SPFLL_0001; NÃO TOP
SI9690;SPIDU_0020;NÃO TOP
SI9468;SPLRA_0043;NÃO TOP
SI2925;SPSJC_0214;NÃO TOP
18NLZNCT01;SPPRTN0001; NÃO TOP
SI2828;SPTTE_0052;NÃO TOP
18NLKXCT01;SPCLT_0001; NÃO TOP
SI3210;SPBERT0025;NÃO TOP
18NLYICT01;SPIPY_0001; NÃO TOP
SI9458;SPLRA_0040;NÃO TOP
18NLWLCT01;SPLUE_0001; NÃO TOP
SI2936;SPSJC_0218;NÃO TOP
SI2824;SPTTE_0047;NÃO TOP
SI2829;SPTTE_0044;NÃO TOP
SP5111;SPCIV_0011; NÃO TOP
SP8165;SPSNE_0081; NÃO TOP
SI9469;SPLRA_0044; NÃO TOP
SI2923;SPSJC_0212;NÃO TOP
SI2924;SPSJC_0213;NÃO TOP
18NLYURD01;SPPIJ_0002; NÃO TOP
SI2926;SPSJC_0215;NÃO TOP
18NLPQAN01;SPSRQ_0001; NÃO TOP
SI2932;SPSJC_0216;NÃO TOP
SI2825;SPTTE_0048;NÃO TOP
SI2853;SPTTE_0049;NÃO TOP
SI2827;SPTTE_0050;NÃO TOP
BSCSM04/05_3-MSH-11C;0; NÃO TOP
SPMM11_SMVMN22(MIGRADO-FTTS)-AM-1;0; NÃO TOP
CLARIANT-AMS DOUBLE E3;0; NÃO TOP
FAN_42732104985;0; NÃO TOP
SPBU03 - SMMRB07(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
WPH3949-6325;0; NÃO TOP
WPZ3963-6325;0; NÃO TOP
SPIB09_SMVMN28(MIGRADO-FTTS)-AM-1;0; NÃO TOP
MUX OPT DWDM MXD-8 CANAIS_88752100001;0; NÃO TOP
DEMUX OPT DXD - 40 CANAIS_14702100469;0; NÃO TOP
FAN_42732102134;0; NÃO TOP
WIB3761-6325;0; NÃO TOP
WBE3603-6325;0; NÃO TOP
FAN_42732103128;0; NÃO TOP
RMACGJA-SI3125-01;0; NÃO TOP
FAN_42732112843;0; NÃO TOP
FAN_42732111047;0; NÃO TOP
SI2855;SPTTE_0051;NÃO TOP
SP5121;SPCIV_0023; NÃO TOP
SP5612;SPICS_0017; NÃO TOP
SP5624;SPICS_0027;NÃO TOP
SP5315;SPITE_0015;NÃO TOP
SP5312;SPITE_0012; NÃO TOP
SP5253;SPSPB_0034;NÃO TOP
SP8156;SPSNE_0084;NÃO TOP
MWE-SP-CUWL02-N1.1;SPCXT_0001; NÃO TOP
FAN_42732103202;0; NÃO TOP
FAN_42732104984;0; NÃO TOP
RMACGJA-SI3141-01;0; NÃO TOP
MARISA_2-AM-1;0; NÃO TOP
SCM MUX/DEMUX - X CANAIS_95992101884;0; NÃO TOP
SP8155;0;NÃO TOP
MWE-SP-CGMM01-N2;SPCGT_0006; NÃO TOP
MWE-SP-CGMG01-N1.2;SPCGT_0005; NÃO TOP
SP5537;SPVPA_0003;NÃO TOP
SI2534;SPUTB_0046;NÃO TOP
MWE-SP-CUCT01-N2;SPCXT_0002; NÃO TOP
SP5539;SPVPA_0005;NÃO TOP
SP1581;SPSPO_7498;NÃO TOP
MWE-SP-EOCT01-N2;SPMGL_0001; NÃO TOP
MWE-SP-IVRD01-N1.2;SPIVR_0002; NÃO TOP
MWE-SP-TXCT02-N1.1;SPTOP_0002; NÃO TOP
MWE-SP-SI9527-N1.2;SPSPD_0004; NÃO TOP
MWE-SP-HQCT01-N1.2;SPCHQ_0001; NÃO TOP
SI9104;SPVOS_0016;NÃO TOP
FAN_42732103112;0; NÃO TOP
FAN_42732100851;0; NÃO TOP
FAN_42732101262;0; NÃO TOP
RMACSVE-SI3349-01;0; NÃO TOP
OLD_CAS-MVZ01-PDW01_OLD;0; NÃO TOP
OLD_SPO-CNU01-PDW05_OLD;0; NÃO TOP
SI2789;SPGTA_0034;NÃO TOP
SI9254;SPHORT0023;NÃO TOP
SP2455;SPSPO_0414; NÃO TOP
SPSM55;SPSPO_0414; NÃO TOP
SLSPSM55;SPSPO_0414; NÃO TOP
SP3515;SPSPO_7396;NÃO TOP
SI3452;SPCAO_0015;NÃO TOP
SI9113;SPVOS_0015;NÃO TOP
SI3363;SPPGE_0028;NÃO TOP
SI9360;SPSTB_0023;NÃO TOP
SI9283;SPPLA_0015;NÃO TOP
SI3229;SPINE_0019;NÃO TOP
SI9112;SPVOS_0017;NÃO TOP
SI9336;SPHLBA0003; NÃO TOP
SI9157;SPCAS_0263;NÃO TOP
MWE-SP-SSPU01-N1.1;0; NÃO TOP
MWE-SP-MRCV02-N1;0; NÃO TOP
SI9185;SPCAS_0248;NÃO TOP
MWE-SP-KXCT01-N1;SPCLT_0001; NÃO TOP
SI7164;SPBRS_0028;NÃO TOP
SI2777;SPGTA_0020;NÃO TOP
SI9448;SPPAA_0032; NÃO TOP
MWE-SP-SI9223-N3-HW;SPHORT0001; NÃO TOP
SI9169;SPCAS_0281; NÃO TOP
MWE-SP-JCAM01-N1;SPJCI_0017; NÃO TOP
3SLCBCO01;SPCAO_0017; NÃO TOP
18NLBXCT01;SPBLO_0001; NÃO TOP
18NLXUCT01;SPUBAA0001; NÃO TOP
SI5068;SPANG_0003; NÃO TOP
18NLCXCT01;SPCSM_0002; NÃO TOP
18NLXGCT01;SPGBT_0001; NÃO TOP
18NLDBCT01;SPDBD_0001; NÃO TOP
18NLIUCR01;SPIBN_0001; NÃO TOP
18NLNKCT01;SPMND_0001; NÃO TOP
18NLJRDI01;SPJIU_0002; NÃO TOP
18NLIUVT01;SPIBN_0003; NÃO TOP
3SLJUCT01;SPJAU_0007; NÃO TOP
18NLNXCT01;SPNOL_0001; NÃO TOP
18NLWCCT01;SPCBP_0001; NÃO TOP
SLSCSP02;SPSCN_0006; NÃO TOP
18NLPCMM05;SPPAA_0007; NÃO TOP
18NLRICT01;SPRGF_0001; NÃO TOP
18NLHMCT02;SPAHU_0001; NÃO TOP
18NLZVCT01;SPNLZ_0001; NÃO TOP
18NLRIRD01;SPRGF_0002; NÃO TOP
SLSP057M;SPBERT0026;TOP
18NLTARD02;SPSDL_0003; NÃO TOP
SP9987;SPGRS_0264;NÃO TOP
RMACGJA-SI3138-01;0; NÃO TOP
18NLTGCT01;SPTBT_0001; NÃO TOP
RMACGJA-SI3130-01;0; NÃO TOP
18NLTHCT01;SPTBU_0001; NÃO TOP
SLSPBT11;SPSPO_4022; NÃO TOP
SLSPCB34;SPSPO_2926;NÃO TOP
RMACGJA-SI3131-01;0; NÃO TOP
RMACGJA-SI3137-01;0; NÃO TOP
RMACGJA-SI3142-01;0; NÃO TOP
SLSPTR11;SPSPO_3905; NÃO TOP
HGSNE2;0; NÃO TOP
SLSPSB11;SPSPO_3969; NÃO TOP
SLSPVL15;SPSPO_2915;NÃO TOP
SLSPX425;SPSNE_0009; NÃO TOP
SLSPAI22;SPSPO_2916;NÃO TOP
SLSPJP26;SPSPO_2888;NÃO TOP
SLSPPN27;SPSPO_2898;NÃO TOP
SLSPSD17;SPSPO_3372; NÃO TOP
MWE-SP-SEPMW01-N1-HW;0; NÃO TOP
MWE-SP-BWCT01-T2-HW;SPBMM_0001; NÃO TOP
18NLNGCT01;SPANG_0003; NÃO TOP
MWE-SP-SXCT01-T1-HW;SPSEP_0001; NÃO TOP
18NLRUCT01;SPCJU_0001; NÃO TOP
18NLGLCT01;SPGAA_0001; NÃO TOP
18NLZRCT01;SPRNA_0001; NÃO TOP
18NLGLRD02;SPGAA_0002; NÃO TOP
18NLHQCT01;SPCHQ_0001; NÃO TOP
18NLKNEM01;SPEMIL0001; NÃO TOP
18NLGGCT01;SPPGI_0001; NÃO TOP
18NLLBCT01;SPSAB_0001; NÃO TOP
18NLAYCT01;SPSAP_0001; NÃO TOP
18NLTFCT01;SPTFS_0001; NÃO TOP
18NLJFCT01;SPJOB_0001; NÃO TOP
18NLFQCT01;SPSOF_0001; NÃO TOP
RMACPAA-SI9668-01;0; NÃO TOP
RMACPAA-SI9665-01;0; NÃO TOP
18NLNGRD02;SPANG_0002; NÃO TOP
SLSTCT01;SPSTS_0008; NÃO TOP
18NLXLCT01;SPAAL_0001; NÃO TOP
18NLNGRD01;SPANG_0001; NÃO TOP
MWE-SP-SFCT01-N1-ER;SPSFL_0001; NÃO TOP
MWE-SP-LBCT01-N1-ER;SPSAB_0001; NÃO TOP
RMACPGE-SI3359-01;0; NÃO TOP
CREDIT CASH-AMS;0; NÃO TOP
SCM MUX/DEMUX - X CANAIS_96421100001;0; NÃO TOP
RMACPGE-SI3364-01;0; NÃO TOP
DEMUX OPT DXD - 8 CANAIS_88822100002;0; NÃO TOP
OLD_SPO-PSO01-PDW01_OLD;0; NÃO TOP
OPS_73742101136;0; NÃO TOP
SPSM06(SP2406)(MIGRADO-FTTS)-AMS;0; NÃO TOP
BANCO IBI-AM-1;0; NÃO TOP
OLD_SPO-LAP01-PDW14_OLD;0; NÃO TOP
FAN_42732112756;0; NÃO TOP
SCM MUX/DEMUX - X CANAIS_95992101886;0; NÃO TOP
SPRE03_SMSEE05(MIGRADO-FTTS)-AM-1;0; NÃO TOP
RMACPAA-SI9479-01;0; NÃO TOP
OLD_SPO-CSP01-PDW01_OLD;0; NÃO TOP
MSC JAB_1-ADM-16;0; NÃO TOP
SPO-GGI01-THWW06;0; NÃO TOP
SPLI01_SP4341(MIGRADO-FTTS)-AMS;0; NÃO TOP
SPO_LAP_ADM1606;0; NÃO TOP
TV CULTURA-AM-1 DOUBLE E3;0; NÃO TOP
RMACSVE-SI3345-01;0; NÃO TOP
SCN4632-6325;0; NÃO TOP
SPPH08(SP3208)(MIGRADO-FTTS)-AMS;0; NÃO TOP
OLD_SPO-CNU01-PDW02_OLD;0; NÃO TOP
BCP PENHA_1-ADM-4;0; NÃO TOP
ETD_CLEMENTINO_1-ADM-U;0; NÃO TOP
RMACSVE-SI3353-01;0; NÃO TOP
CAS-SI9163-THWP01;0; NÃO TOP
RMACSVE-SI3347-01;0; NÃO TOP
RMACPGE-SI3367-01;0; NÃO TOP
SPPN01_SMPIN07(MIGRADO-FTTS)-AM-1;0; NÃO TOP
OLD_BRE-TMK01-PDW01_OLD;0; NÃO TOP
OLD_CAS-MVZ01-PDW03_OLD;0; NÃO TOP
SPPZ05(MIGRADO-FTTS)-AM-1;0; NÃO TOP
OLD_SPO-LAP01-PDW09_OLD;0; NÃO TOP
FAN_42732103828;0; NÃO TOP
FREI CANECA-AM-1;0; NÃO TOP
SCM MUX/DEMUX - X CANAIS_69642103408;0; NÃO TOP
FAN_42732114953;0; NÃO TOP
FAN_42732103140;0; NÃO TOP
OI_POP_GUAIPA_2-6345;0; NÃO TOP
WMM3904-6325;0; NÃO TOP
SPMM04_SMVMN27(MIGRADO-FTTS)-AM-1;0; NÃO TOP
RMACSVE-SI3369-01;0; NÃO TOP
PPE-CCE01-HWS01;0; NÃO TOP
OPS_73742101130;0; NÃO TOP
JAB 133-AM-1 DOUBLE E1;0; NÃO TOP
OPS_73742101502;0; NÃO TOP
WSU4116-6325;0; NÃO TOP
DEMUX OPT DXD - 40 CANAIS_14702100454;0; NÃO TOP
SPSC14_SP0809 (MIGRADO-FTTS)-AMS;0; NÃO TOP
SPBE01(MIGRADO-FTTS)-AMS;0; NÃO TOP
MARISA_1-AM-1;0; NÃO TOP
FAN_42732113098;0; NÃO TOP
TIVIT.1-MSH-11C;0; NÃO TOP
OCO4519-6325;0; NÃO TOP
SPO-GGI02-THWW01;0; NÃO TOP
TIVIT_3-AMU;0; NÃO TOP
SPLB02_SMSEE19(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPCG05(MIGRADO-FTTS)-AMS;0; NÃO TOP
OCO4520-6325;0; NÃO TOP
SPAA02_SMPEN23(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPCB05 (MIGRADO-FTTS)-AMS;0; NÃO TOP
ATENTO LIBERO BADARO_3-6325;0; NÃO TOP
BRU-TIC01-PDW01; NÃO TOP; NÃO TOP
FAN_42732108257;0; NÃO TOP
SPJS10(MIGRADO-FTTS)-AMS;0; NÃO TOP
VIVO MORUMBI_1-DWDM;0; NÃO TOP
SPPN12(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPJQ10_SP2610(MIGRADO-FTTS)-6325;0; NÃO TOP
SPSD02(MIGRADO-FTTS)-AM-1;0; NÃO TOP
OSJF01-AMS DOUBLE E1;0; NÃO TOP
OLD_SPO-LAP01-PDW06_OLD;0; NÃO TOP
SPSC07_SMLAP15-SMA 1K-CP;0; NÃO TOP
OPS_73742101777;0; NÃO TOP
SPVF06(MIGRADO-FTTS)-AMS;0; NÃO TOP
TELEFONICA VILA UNIAO-SMA-1/4;0; NÃO TOP
OLD_SPO-LAP01-PDW12_OLD;0; NÃO TOP
SPMM09(MIGRADO-FTTS)-AM-1;0; NÃO TOP
BAPE01_SMCIV10(MIGRADO-FTTS)-AM-1;0; NÃO TOP
WBV3587-6325;0; NÃO TOP
FAN_42732114778;0; NÃO TOP
CARDIF-AMS;0; NÃO TOP
TELEFONICA PARAISO-SMA-1/4;0; NÃO TOP
SPSD10(SP2810)(MIGRADO-FTTS)-AMS;0; NÃO TOP
IPE NETWORKS (DESATIVADO)-AM-1;0; NÃO TOP
SPPI01(MIGRADO-FTTS)-AMS;0; NÃO TOP
SPPI03(SP0723)(MIGRADO-FTTS)-AM-1;0; NÃO TOP
ITALTEL-AMS;0; NÃO TOP
SPBV06_SMCON14(MIGRADO-FTTS)-AM-1;0; NÃO TOP
OHL-AMS DOUBLE E3;0; NÃO TOP
PAT_2-MSH-11C;0; NÃO TOP
POLIMPORT COMERCIO-AM-1 DOUBLE E1;0; NÃO TOP
MSC GG_3-SMA-1/4;0; NÃO TOP
SPJQ13(SP2613)/SMCBE17(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
OPS_73742101745;0; NÃO TOP
FAN_42732104803;0; NÃO TOP
SOUZA CRUZ-AMS DOUBLE E3;0; NÃO TOP
SPST03_02(MIGRADO-FTTS)-AMS;0; NÃO TOP
ADMIX-AMS;0; NÃO TOP
FAN_42732113458;0; NÃO TOP
OSRE01(SP5005)-AMS;0; NÃO TOP
ATENTO LIBERDADE-MSH-11C;0; NÃO TOP
CONSORCIO EMBRACON-AMS;0; NÃO TOP
SPBV04_SMCON12(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SISCOM-AMU-C;0; NÃO TOP
SNE4589-6325;0; NÃO TOP
SPCG02(SP2502)/SMSAM51(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
SPCA02(SP3301)(MIGRADO-FTTS)-AMS;0; NÃO TOP
JAB 134-AM-1;0; NÃO TOP
TEL TELEMATICA-AMS;0; NÃO TOP
SPCB04_SP2704(MIGRADO-FTTS)-6325;0; NÃO TOP
SPVR07(SP4047)(MIGRADO-FTTS)-AM-1;0; NÃO TOP
PROCOMP-AM-1;0; NÃO TOP
FAN_42732115283;0; NÃO TOP
SPSA01(SP2921)(MIGRADO-FTTS)-AMS;0; NÃO TOP
SIERRA_CORPORATE-AMS;0; NÃO TOP
RTM-AMS;0; NÃO TOP
ETD PINHEIROS_3-ADM-U;0; NÃO TOP
SPBV02_SP0302(MIGRADO-FTTS)-6325;0; NÃO TOP
UFABC-AMS;0; NÃO TOP
DEMUX OPT DXD - 8 CANAIS_88822100001;0; NÃO TOP
SPVF05(SP3345)(MIGRADO-FTTS)-AMS;0; NÃO TOP
WPN3984-6325;0; NÃO TOP
SPPN08_SMPIN12(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPAR08_SP3128(MIGRADO-FTTS)-6325;0; NÃO TOP
SPPZ04_SMLAP16(MIGRADO-FTTS)-AM-1;0; NÃO TOP
SPPT05 - SMPIR37(MIGRADO-FTTS)-SMA 1K-CP;0; NÃO TOP
NEXTEL BELEM_1-OMS-EX;0; NÃO TOP
SPPT09(MIGRADO-FTTS)-AMS;0; NÃO TOP
SPSPO_MSAN2334;0; NÃO TOP
SPMR11(MIGRADO-FTTS)-AMS;0; NÃO TOP
SPSPO_MSAN2256;0; NÃO TOP
SPIP01(MIGRADO-FTTS)-AM-1;0; NÃO TOP
ARVINMERITOR-AMS DOUBLE E3;0; NÃO TOP
SPCY03(SP0623) (MIGRADO-FTTS)-AM-1;0; NÃO TOP
